Network Type,Latitude,Longitude
5G,25.47159207,85.03290424
LTE,25.57044585,85.03447439
3G,25.46230524,85.13223704
LTE,25.7343793,85.18958136
LTE,25.65943996,85.04477904
4G,25.6446432,85.02751411
LTE,25.58965761,85.05163798
4G,25.64351086,85.23971233
3G,25.55283193,85.30566364
4G,25.69487855,85.1907692
4G,25.63033046,84.9982114
4G,25.65123094,85.28917523
LTE,25.53787463,85.24884818
3G,25.66110808,85.22532561
3G,25.55770824,85.16599414
4G,25.59940442,84.95901517
4G,25.48692814,85.17898732
3G,25.52400742,85.269919
3G,25.49509333,85.01445695
LTE,25.64121918,85.15048436
5G,25.48856811,85.20807555
3G,25.60888017,84.97619509
4G,25.62486548,85.03507235
3G,25.68897516,85.19599326
LTE,25.63078269,85.30517689
LTE,25.48986717,85.19703904
5G,25.76601081,85.15059363
5G,25.59244876,85.30353155
4G,25.59964803,85.29644591
5G,25.46156862,85.19187669
5G,25.73724003,85.0665142
LTE,25.58337717,85.09348684
4G,25.67351341,85.02583737
LTE,25.62766966,85.08081609
3G,25.68368306,85.14123734
3G,25.70886996,85.02643285
3G,25.55470796,85.13626312
5G,25.52806535,85.26753194
3G,25.64554805,85.06437264
LTE,25.6947742,85.18850252
LTE,25.52941612,85.04865618
5G,25.50123626,85.14895536
LTE,25.71665294,85.1330857
5G,25.65801904,85.1278994
3G,25.46025771,85.24255289
LTE,25.69699538,85.15428349
3G,25.55707039,85.1438359
5G,25.54009832,85.03187349
LTE,25.54189664,85.23099955
5G,25.47507137,85.07326981
LTE,25.46058879,85.05886423
3G,25.67790647,85.19107801
5G,25.49924706,85.13982399
5G,25.61870444,85.14598809
LTE,25.51766512,85.03621125
4G,25.65003665,85.16201118
4G,25.67469136,85.00562194
LTE,25.52774046,85.11170651
5G,25.60003442,85.20642546
3G,25.51710962,85.01256483
LTE,25.67787626,85.24090811
LTE,25.55368477,85.09022633
3G,25.62027772,85.26886208
LTE,25.5123371,85.18667282
4G,25.70164885,85.19690433
5G,25.63153549,85.22757332
LTE,25.59684117,84.96451616
LTE,25.49191095,85.10181982
4G,25.54612628,85.251133
4G,25.5277131,85.14283083
3G,25.46780815,85.24730342
4G,25.62980278,85.29060963
LTE,25.64153682,85.04827498
LTE,25.59189344,85.27736265
LTE,25.55762641,85.0184889
4G,25.56304572,85.2773628
3G,25.61385643,85.0950735
LTE,25.51893892,85.29776525
4G,25.74079868,85.18317036
4G,25.66835074,85.26995775
3G,25.53441541,85.25021342
5G,25.60118727,85.28829013
3G,25.54740507,85.20905173
3G,25.5752593,85.15416372
4G,25.71832928,85.16412864
5G,25.49285095,85.27628649
3G,25.6538839,85.20100683
3G,25.69173376,85.17943909
3G,25.45973244,85.12966494
LTE,25.50550576,85.04238531
5G,25.69540912,85.14368541
LTE,25.63151205,85.10194868
3G,25.68071708,85.16763422
3G,25.66012803,84.99471926
4G,25.56139933,85.0834625
5G,25.66969436,85.18637939
LTE,25.69645908,85.15715683
3G,25.63386603,85.07328276
5G,25.54309924,85.1573725
4G,25.48657978,85.134414
LTE,25.64054325,85.27778803
LTE,25.45935611,85.14073007
LTE,25.62444238,85.09174419
LTE,25.48184969,85.07290428
LTE,25.50511519,85.05854449
3G,25.46291054,85.25069122
4G,25.46228819,85.23099411
3G,25.54988619,84.97246618
4G,25.57557179,85.02411946
5G,25.51588674,85.20968112
LTE,25.6191765,85.04373186
4G,25.61293834,85.28098291
4G,25.68738021,85.27922566
3G,25.51959571,85.05309996
3G,25.70483715,85.21270966
4G,25.60892384,85.15277392
3G,25.52599136,85.26552411
3G,25.43597263,85.14489643
4G,25.46850132,85.07066048
3G,25.69771169,85.14003065
4G,25.59650533,84.99557047
3G,25.51551688,85.12164058
4G,25.74370238,85.18410991
5G,25.55245765,85.13536122
LTE,25.52877342,85.10011837
4G,25.49693684,85.20557328
LTE,25.5597935,85.17723132
3G,25.68560298,85.01158753
3G,25.6668299,85.27388436
4G,25.75289504,85.11282026
4G,25.62166288,85.05354658
5G,25.46410373,85.25197634
LTE,25.56045057,85.14132201
3G,25.6429105,84.96479455
5G,25.42953669,85.14772952
5G,25.52320109,85.03346633
5G,25.63673016,85.28976636
LTE,25.54976245,84.96931679
4G,25.52500136,85.15198122
4G,25.49156614,85.12279502
5G,25.44758145,85.13507413
4G,25.67111433,85.29327799
5G,25.56963884,85.20889961
4G,25.51333715,85.10853628
5G,25.63215674,85.11964047
5G,25.61183696,85.23079357
5G,25.60952715,85.29865243
LTE,25.71993087,85.06797662
LTE,25.63234387,85.13799178
5G,25.75699081,85.09511557
LTE,25.5128488,85.23127872
5G,25.64393182,85.18996775
5G,25.75616671,85.13092022
LTE,25.45108639,85.08339336
LTE,25.472987,85.23924556
3G,25.76694788,85.09906182
4G,25.65729196,85.25537116
LTE,25.59798398,85.045717
4G,25.46900986,85.18725632
5G,25.68545754,84.9992379
LTE,25.70916638,85.18433236
4G,25.58883105,85.21799009
3G,25.43518189,85.17024635
5G,25.74818935,85.20659288
4G,25.56946577,85.03514716
4G,25.61715068,85.22404168
5G,25.50484057,85.2358735
4G,25.64463479,85.04714427
LTE,25.64548024,85.01501754
3G,25.5321486,85.21596552
4G,25.64665996,85.01567682
LTE,25.67753639,85.26342121
5G,25.59089702,85.01520948
4G,25.43619345,85.09556219
5G,25.66640863,85.08731375
3G,25.52463888,84.98740633
4G,25.50088686,85.19191331
5G,25.45674856,85.09108253
4G,25.63983623,85.21753657
3G,25.58611241,85.08837333
5G,25.63822634,85.08787666
3G,25.50445394,85.22396044
LTE,25.46365638,85.11617796
5G,25.59809774,85.11932084
LTE,25.59461823,84.9919475
3G,25.58935158,85.15875094
4G,25.6922688,85.23189805
3G,25.55004309,85.12229187
5G,25.45428228,85.10334301
4G,25.53163362,85.29214722
5G,25.67388774,84.99866335
4G,25.61679585,85.12195104
5G,25.48609347,85.12789368
4G,25.55702882,85.20823567
4G,25.68758138,85.01955223
LTE,25.48476101,85.05139174
LTE,25.52683491,85.26162101
LTE,25.42423346,85.14528137
5G,25.64921845,85.20072685
5G,25.5568845,85.09008193
4G,25.73216652,85.03392396
3G,25.59973786,85.1605792
3G,25.50645603,85.24838651
4G,25.4519579,85.10168448
5G,25.60045381,85.29003696
4G,25.74177588,85.17611897
3G,25.70076239,85.00707713
4G,25.66471959,84.98815457
3G,25.726163,85.23288035
3G,25.5066364,85.29022357
4G,25.62793565,85.26746474
3G,25.58289081,85.30165814
5G,25.44038855,85.21343874
LTE,25.65106525,85.06011602
4G,25.57627342,85.09355814
5G,25.51072115,85.12638005
3G,25.5573304,85.08678611
LTE,25.74287181,85.15357476
5G,25.63499929,85.08117496
4G,25.62204042,85.09390291
5G,25.70535103,85.15339928
3G,25.7005844,84.99940236
5G,25.55169551,85.30041751
3G,25.60530459,85.30037879
LTE,25.70407959,85.10171699
3G,25.53097907,85.0551122
5G,25.4544785,85.24829706
LTE,25.51592211,84.99822193
LTE,25.73212104,85.02344811
4G,25.72591345,85.19576856
5G,25.63426372,85.26883773
5G,25.41972556,85.13604703
LTE,25.6172112,85.21210301
5G,25.61774765,85.05085093
LTE,25.61101214,85.24832351
4G,25.68559906,85.19878456
LTE,25.68914903,85.12576527
3G,25.54837155,85.23975017
4G,25.51467539,85.07073073
5G,25.63032494,85.14736638
4G,25.56253512,85.27676219
5G,25.60305896,85.3152871
5G,25.53727153,85.1564523
LTE,25.45721456,85.09402412
LTE,25.47018693,85.17620124
LTE,25.6849831,85.16829037
5G,25.76367728,85.15696246
5G,25.54305622,84.98465681
LTE,25.48475483,85.17081722
3G,25.57335563,85.2850939
4G,25.77278124,85.13299168
LTE,25.72564593,85.21843825
LTE,25.73581504,85.21414703
3G,25.45737078,85.02458209
4G,25.58085341,85.28473265
3G,25.59180936,85.14126994
5G,25.68480446,85.12213283
3G,25.7096253,85.03244155
4G,25.6203014,85.07224369
LTE,25.64571678,85.13928248
5G,25.42778727,85.18805935
5G,25.69068086,85.1023329
LTE,25.71880688,85.18319989
LTE,25.60006887,85.12486982
LTE,25.48112156,85.17030592
4G,25.49969353,85.25605993
LTE,25.70149944,85.108777
5G,25.65486324,85.13257371
LTE,25.60842827,84.99520342
5G,25.54105184,85.14468625
5G,25.46591333,85.16345682
LTE,25.6096575,85.24213756
5G,25.6862303,85.05544546
3G,25.6824216,84.98758781
LTE,25.6816081,85.16241537
3G,25.50152482,85.25313024
5G,25.47425469,85.16644048
4G,25.44786118,85.20656697
LTE,25.55122422,85.19043469
3G,25.4753185,85.06681007
LTE,25.76935405,85.13200033
LTE,25.55804407,84.99684431
4G,25.48130635,85.15841559
LTE,25.44672731,85.20422667
3G,25.53729643,84.99387289
5G,25.64583506,85.14358948
5G,25.61129131,85.17834288
LTE,25.54883208,85.08709335
3G,25.71874657,85.03324608
5G,25.48844923,85.06229876
LTE,25.67698869,85.02487236
3G,25.68370154,85.1942688
LTE,25.58928898,85.07121261
4G,25.5112524,85.05974779
3G,25.58661397,85.02899715
LTE,25.45005397,85.15134449
3G,25.53171331,85.03602286
LTE,25.43370038,85.16001491
4G,25.56162791,85.14116238
LTE,25.57414131,85.08118467
4G,25.60296701,85.24014631
4G,25.51015923,85.02639451
4G,25.60029748,85.10312093
LTE,25.62288497,85.06383854
3G,25.49097176,85.25878717
5G,25.60570514,84.9709774
3G,25.69770713,85.02348773
4G,25.69554933,85.04614193
5G,25.66124045,85.21458009
5G,25.54097616,85.24555782
LTE,25.55661811,85.29749314
LTE,25.4789879,85.27405607
3G,25.50790931,85.02091211
LTE,25.47420591,85.03775158
5G,25.57466504,85.1644215
5G,25.62736601,85.26351713
3G,25.5199102,85.00994438
5G,25.49522098,85.13049329
3G,25.67788267,85.25892095
5G,25.61964784,85.16713453
LTE,25.52342835,85.2539134
LTE,25.51267437,85.28643697
5G,25.66425976,85.09373563
4G,25.52365482,85.17119851
4G,25.58584719,85.09472106
4G,25.64958006,85.17455218
5G,25.69324883,85.20044978
3G,25.63034117,85.14934613
LTE,25.66171389,85.13510072
4G,25.67287842,85.26465661
LTE,25.55624547,85.06515404
3G,25.58132078,85.13434476
5G,25.58350034,85.05624934
LTE,25.53556445,85.08734275
4G,25.60442516,85.00223465
3G,25.62766044,85.14462734
3G,25.6519837,85.24379738
3G,25.63314705,84.99637549
5G,25.44904096,85.11100136
4G,25.60127755,85.31454298
5G,25.64934108,85.01010751
LTE,25.70033662,85.19203366
5G,25.71773742,85.13268083
LTE,25.58457336,85.15518112
4G,25.45484733,85.24179672
4G,25.51478496,85.14346046
3G,25.55885,84.99355315
LTE,25.64056167,85.15231401
5G,25.65668867,84.9935564
5G,25.51464916,85.26980747
LTE,25.59852015,85.24507283
5G,25.64143689,85.09488322
4G,25.49938051,85.22019016
5G,25.66334412,85.17602362
LTE,25.46841498,85.14239271
4G,25.64183629,85.06525743
LTE,25.60600524,85.14290201
3G,25.6249731,85.04184599
5G,25.63372152,85.19752979
LTE,25.73441761,85.16239737
3G,25.64727549,85.05928489
3G,25.57713472,85.12352067
5G,25.7187046,85.25332136
4G,25.60563115,85.17109968
LTE,25.59123942,85.20653696
LTE,25.43341426,85.07289566
3G,25.69892353,85.18476981
LTE,25.58586318,84.98260338
3G,25.42951751,85.15428677
3G,25.57071584,84.98623785
LTE,25.59387314,85.29554671
5G,25.55151001,85.12694437
4G,25.50927655,85.09474777
4G,25.74506383,85.08137774
LTE,25.71405521,85.08234475
4G,25.55319477,85.15185319
3G,25.73436027,85.05885561
3G,25.66829089,85.07206817
4G,25.66195134,85.02860342
5G,25.54909101,85.24575036
4G,25.50529387,85.01837903
3G,25.71355006,85.11955718
4G,25.64710213,85.15250462
3G,25.75870436,85.16799212
LTE,25.55935426,84.98978449
5G,25.52785709,85.20213614
3G,25.47718523,85.15247527
3G,25.73828104,85.06861004
LTE,25.55354389,85.14174512
LTE,25.75610679,85.14863233
LTE,25.58923393,85.0982533
LTE,25.51482465,85.08329952
LTE,25.63569321,85.18481709
LTE,25.52913959,85.29294437
4G,25.65543859,85.27259702
4G,25.51351489,85.22690099
5G,25.51611895,85.21255203
3G,25.53009453,85.0294074
LTE,25.60243768,85.04338586
LTE,25.70181572,85.12464329
5G,25.74315733,85.20925933
LTE,25.52871567,85.06403726
LTE,25.5034682,85.02066744
3G,25.68694944,85.11593461
LTE,25.46737469,85.20218915
3G,25.51818921,85.25465417
LTE,25.51378038,85.04114244
3G,25.70738904,85.12982172
LTE,25.51489917,85.17487235
4G,25.43740338,85.15111741
3G,25.47644198,85.01158653
4G,25.71936169,85.03486005
3G,25.54675302,84.99089843
3G,25.53608078,85.10197732
5G,25.61845766,85.14251537
LTE,25.60779943,84.96998698
LTE,25.74088402,85.15034565
3G,25.71697931,85.26470508
4G,25.48481426,85.16695181
5G,25.55195198,85.094987
5G,25.50644111,85.00955881
5G,25.42579846,85.08203582
4G,25.57222703,85.21629429
LTE,25.58717385,85.05696644
4G,25.59757866,85.12103922
5G,25.62349947,85.04189797
LTE,25.7090844,85.16642259
4G,25.56708504,85.04779523
LTE,25.49201825,85.13327771
4G,25.65109917,84.97901887
LTE,25.53451346,85.08266905
3G,25.65057343,85.02572414
LTE,25.59091384,85.22315104
4G,25.556957,85.12618398
LTE,25.68529694,85.15002243
3G,25.51290364,85.26549173
3G,25.71179176,85.01219522
3G,25.47802976,85.13291024
LTE,25.60534227,85.13917123
LTE,25.55221251,85.23448705
4G,25.57454334,85.07997169
5G,25.75847885,85.10483666
5G,25.63754977,85.10925508
4G,25.45609412,85.04960745
3G,25.47359542,85.00604841
5G,25.69581734,85.08697086
4G,25.66084922,85.03101313
3G,25.51632008,85.03846812
5G,25.60915852,85.12920428
5G,25.7047478,85.14502604
4G,25.50191275,85.2891567
4G,25.69024952,85.09464486
3G,25.50141375,85.04910772
LTE,25.62242309,85.1425777
5G,25.48906696,85.14429949
LTE,25.51201399,85.04777832
3G,25.5200351,84.98979886
5G,25.73551791,85.0981112
5G,25.56840586,85.20066677
4G,25.61836865,85.02631269
4G,25.59270879,85.19383338
4G,25.62078798,85.24249873
LTE,25.49480464,85.03492504
LTE,25.52734221,84.98664314
5G,25.55845807,84.97260439
3G,25.63853006,85.27046406
3G,25.56204945,84.97055928
LTE,25.50792108,85.00486893
5G,25.59588797,85.30155752
4G,25.69358432,85.02120832
4G,25.50956137,84.97916114
5G,25.43835155,85.07872519
5G,25.60443058,84.98340177
3G,25.63793465,85.10345585
4G,25.69906252,85.11222942
4G,25.71334639,85.04574883
3G,25.76678486,85.11380935
4G,25.72234471,85.15877971
4G,25.44627843,85.16184393
4G,25.69003023,85.26342211
3G,25.69384371,85.12459317
3G,25.51549342,85.0027271
4G,25.70523929,85.05027851
4G,25.41595872,85.15748028
LTE,25.55210742,85.07339833
4G,25.72058838,85.03110622
3G,25.50074809,85.2571587
5G,25.62611498,85.04836066
4G,25.53919125,85.20874864
3G,25.62096088,84.97843062
3G,25.63869422,85.06669451
5G,25.483157,85.22598666
3G,25.61335104,85.01908096
LTE,25.72297527,85.17872568
4G,25.56804656,85.0821899
LTE,25.59068568,85.11529303
LTE,25.69055475,85.2486433
LTE,25.72304264,85.19827199
4G,25.45305691,85.03622406
3G,25.58163546,85.1062816
4G,25.67602838,85.01139839
3G,25.66590065,85.0280907
LTE,25.50807881,85.23994556
5G,25.74436322,85.0589853
3G,25.53508416,85.14318019
4G,25.70386948,85.25135571
3G,25.51719406,85.18486939
LTE,25.45208137,85.03966776
5G,25.5304789,85.1786962
3G,25.61855649,85.11405052
3G,25.74392364,85.06690182
4G,25.55775339,85.20717497
4G,25.75777395,85.18721097
5G,25.63986855,85.03419987
5G,25.68655245,85.03630978
3G,25.60147905,85.04135196
4G,25.55595979,85.06299572
LTE,25.47169527,85.18212445
LTE,25.51166244,85.27044614
3G,25.65696711,85.16312265
4G,25.53473719,85.09892627
5G,25.66734122,84.98449155
LTE,25.68608115,85.07567522
5G,25.50835938,84.98249564
5G,25.60043893,85.09848752
LTE,25.4208614,85.1606657
4G,25.548246,85.10428454
3G,25.53842,85.15020942
LTE,25.70180276,85.10003059
4G,25.53058164,85.14104536
3G,25.61256476,84.98980048
4G,25.52881301,85.29599435
3G,25.46626445,85.17399816
LTE,25.62233797,85.19412991
5G,25.57015719,85.15569101
4G,25.58540573,85.18664217
5G,25.71785964,85.12095141
5G,25.62031842,85.06153638
5G,25.76865498,85.14852514
3G,25.53914908,85.03906986
LTE,25.47425807,85.10917724
3G,25.62338945,85.22170609
3G,25.70340005,85.0004054
LTE,25.54046373,85.1975757
3G,25.54207321,85.10313793
LTE,25.69533468,85.00142065
3G,25.42566546,85.1975899
3G,25.5764966,85.16888696
3G,25.64425278,85.0393877
3G,25.74593639,85.10125398
4G,25.65737754,85.22944204
4G,25.59804227,85.06347161
4G,25.75630914,85.16819276
3G,25.55349581,85.11197211
5G,25.52769968,85.0993272
LTE,25.56969313,85.22448365
LTE,25.67121472,85.04410684
5G,25.57492354,85.01459772
3G,25.46465747,85.01929275
5G,25.61806167,85.2690316
4G,25.54790003,85.2084005
5G,25.50915324,84.99352838
3G,25.44666411,85.17300636
4G,25.58710497,85.15468276
4G,25.60648265,85.30415232
3G,25.65170198,85.23083456
3G,25.576414,84.97123408
LTE,25.66120215,85.16288071
5G,25.58638039,84.96262254
LTE,25.55508269,84.99033209
3G,25.54315654,85.27728316
5G,25.64061752,85.17892865
5G,25.59377391,85.20451307
4G,25.44772592,85.12187236
LTE,25.47529175,85.22141292
4G,25.75476443,85.20871109
3G,25.67182188,85.10060075
5G,25.55216779,85.15138156
4G,25.66821749,85.29767622
5G,25.45860385,85.21930998
5G,25.6930504,84.99822342
4G,25.62829703,85.00908244
3G,25.71118202,85.23804361
5G,25.69452021,85.04198082
3G,25.49053241,85.21043107
3G,25.61074229,85.2434728
LTE,25.46999688,85.00908331
5G,25.54219967,85.262133
5G,25.58675492,85.00846773
4G,25.51990095,85.10821965
5G,25.58443713,85.09640588
5G,25.72798961,85.05237696
LTE,25.59087291,85.06788978
3G,25.44032782,85.11146134
4G,25.6832139,85.13119479
LTE,25.66453472,85.24743684
4G,25.70328079,85.08248613
4G,25.6976268,85.22003109
LTE,25.67775494,85.26106099
3G,25.54488749,84.9899019
LTE,25.48966688,85.15341429
4G,25.73120529,85.07483589
5G,25.42713048,85.10669772
4G,25.46114905,85.01870227
5G,25.50962399,85.19634563
4G,25.43165659,85.17855041
LTE,25.52334807,85.21596715
3G,25.72198114,85.15596691
4G,25.52056482,84.98233621
3G,25.7063677,85.24124504
3G,25.66372114,85.02252076
5G,25.60565335,84.95999796
3G,25.72597124,85.24951046
5G,25.54151129,85.02408648
5G,25.65499179,85.00491928
3G,25.55037775,85.25103859
LTE,25.52537085,84.97858567
4G,25.6407259,85.03480982
5G,25.57109734,85.04841247
4G,25.59200387,84.99054461
3G,25.60114217,85.28179244
4G,25.73250601,85.0336696
5G,25.44586717,85.2270064
5G,25.72182873,85.14906686
3G,25.46929186,85.24040913
5G,25.69688293,85.16491766
4G,25.60106514,85.16462153
LTE,25.46896006,85.02988142
4G,25.69796374,85.27245444
LTE,25.6420997,85.26623012
3G,25.49543104,85.1388157
4G,25.64768433,84.97819929
4G,25.53210745,84.99645857
LTE,25.46237969,85.24562186
5G,25.46187207,85.16895717
4G,25.69825938,85.01736645
LTE,25.50572584,85.08372581
3G,25.61458052,85.18240199
LTE,25.57092175,85.12633553
LTE,25.45123689,85.13330113
LTE,25.63650482,85.19662225
4G,25.64710291,85.25674335
5G,25.53482142,85.16149548
4G,25.50707832,85.19007421
LTE,25.70284221,85.23617494
3G,25.6438272,85.22120379
4G,25.56638617,85.01698055
LTE,25.62876371,85.28806555
3G,25.5731086,85.23675763
LTE,25.584764,85.27340508
3G,25.61539251,84.97081186
3G,25.54887487,84.97438564
LTE,25.48315684,85.00865981
3G,25.57427103,84.99918155
LTE,25.62854523,85.04071407
5G,25.73754059,85.09934805
4G,25.64095759,85.05394323
3G,25.52302641,85.26745598
4G,25.41692997,85.11407683
4G,25.6287741,85.25701893
3G,25.57279245,84.99051784
5G,25.57569913,85.06586702
3G,25.53072609,85.15726386
4G,25.74688059,85.07028909
5G,25.75686394,85.19286936
LTE,25.46180831,85.24429061
4G,25.55867916,85.11558184
3G,25.62316076,85.18662591
5G,25.68242097,85.18855914
3G,25.46610783,85.15097106
5G,25.61760484,85.03905318
5G,25.74392386,85.16921546
4G,25.68126287,85.23457603
5G,25.53415038,85.18215135
LTE,25.62571572,84.98662425
3G,25.59690582,85.05615689
5G,25.53154468,85.18197193
LTE,25.58084299,85.11419807
4G,25.7613907,85.19574955
5G,25.65182353,85.15667463
4G,25.73453811,85.04304565
4G,25.72897043,85.11807439
3G,25.66804791,85.14053091
4G,25.59057868,85.03807503
4G,25.55669099,85.24031678
3G,25.42617846,85.17071878
5G,25.6855769,85.21354363
5G,25.45806133,85.03788869
3G,25.45040847,85.06175022
LTE,25.56312023,85.01430021
LTE,25.51900413,85.12285813
3G,25.7370979,85.22877233
3G,25.68317924,85.09558187
4G,25.70455201,85.13356413
LTE,25.7494681,85.21585177
3G,25.71878657,85.2404335
LTE,25.46439046,85.14232789
4G,25.69176905,85.14734253
5G,25.7151746,85.11428718
LTE,25.57189286,85.19854406
LTE,25.54293944,85.30646907
LTE,25.49696025,85.1474011
3G,25.64795898,85.02582773
LTE,25.61950594,84.99449464
4G,25.50285297,85.14348693
5G,25.44002253,85.11222957
LTE,25.53862339,85.14582716
3G,25.64051993,85.11587808
5G,25.71796159,85.17406552
5G,25.51529944,85.14660297
3G,25.48512431,85.22024481
5G,25.61389931,85.01975342
4G,25.66791895,85.18056731
LTE,25.64288815,85.21792888
LTE,25.76060068,85.18892481
4G,25.57611662,85.16153817
LTE,25.73663131,85.09403865
5G,25.70201502,85.03284475
LTE,25.53295318,85.10030059
LTE,25.71161761,85.01968529
5G,25.68380452,85.06970583
3G,25.6035969,85.01070618
LTE,25.74718566,85.11946895
5G,25.60777116,85.03812424
LTE,25.65068632,84.99020043
LTE,25.64409067,85.30439651
5G,25.54037034,85.08237675
5G,25.50210139,85.1372486
4G,25.58237666,85.27413979
3G,25.57337818,85.12260821
5G,25.4828318,85.05691743
3G,25.48166789,85.11878451
4G,25.72525936,85.24752818
4G,25.51272597,85.09357598
4G,25.52566765,85.08982694
3G,25.65060005,85.20037133
LTE,25.56336504,85.20750594
3G,25.67395837,85.04923402
5G,25.41611718,85.12177063
LTE,25.67132004,85.29518059
LTE,25.59477424,85.16370963
4G,25.68730846,85.20103989
4G,25.59665966,85.11611029
LTE,25.46425348,85.09457957
3G,25.59180773,85.05532191
3G,25.69206497,85.00055763
4G,25.4753195,85.24234837
4G,25.4414271,85.05279148
LTE,25.63061006,85.05881453
LTE,25.58550799,85.16960179
LTE,25.53667112,85.05587349
3G,25.75505316,85.13467033
4G,25.5649854,85.04659079
LTE,25.75129098,85.18700821
3G,25.61494739,85.30498026
4G,25.72616159,85.11387646
4G,25.61868058,85.16394809
LTE,25.66992954,85.12981815
LTE,25.73841912,85.13892286
3G,25.59684364,85.14169765
5G,25.70164767,85.00049739
LTE,25.55822741,85.03535048
4G,25.6844524,85.03620438
5G,25.45127199,85.0557447
4G,25.55644055,85.22523525
5G,25.62518317,85.22284416
4G,25.60173849,85.21574982
LTE,25.59217186,85.02049878
3G,25.50011295,85.03846064
LTE,25.76598546,85.14850901
4G,25.69128892,85.15824826
3G,25.71830711,85.23328141
3G,25.67395294,85.23405539
4G,25.64336026,85.2224659
5G,25.68756977,85.2663073
5G,25.57306968,85.04038075
5G,25.42849931,85.12765755
5G,25.47513021,85.26121578
4G,25.60613176,85.2816853
5G,25.43917478,85.08937613
5G,25.70258828,85.21542573
LTE,25.75086271,85.21110541
LTE,25.54861531,85.30155413
5G,25.60754819,85.31530547
3G,25.69979888,85.03663922
3G,25.4967115,85.09123925
3G,25.6631714,85.24506517
LTE,25.64007874,85.11129403
LTE,25.71835798,85.09061112
LTE,25.66896594,85.06745796
4G,25.59505384,85.31483289
5G,25.68937734,84.9862394
3G,25.70179451,85.27940135
3G,25.54159987,85.02702582
3G,25.70152062,85.0613719
3G,25.57353402,85.11105056
3G,25.47920736,85.0491173
4G,25.49251679,85.00446312
LTE,25.55452911,85.19056135
LTE,25.48914435,85.19394782
5G,25.46151324,85.05624452
LTE,25.48853074,85.16813617
4G,25.62675625,85.14520751
3G,25.56985929,85.26847941
3G,25.59000047,84.96341188
3G,25.71400485,85.02487881
5G,25.69083489,85.15228568
LTE,25.7179568,85.26148628
5G,25.50895756,85.04061435
5G,25.59368113,85.11020778
4G,25.65031336,85.04249007
3G,25.5086958,85.1599907
4G,25.73701767,85.19477465
4G,25.51940383,85.06579835
LTE,25.58570352,85.03525392
4G,25.4487181,85.23343566
5G,25.48039417,85.17879903
3G,25.42243799,85.18672845
5G,25.51796956,85.05901816
5G,25.75749038,85.16608035
3G,25.58168994,85.19645621
3G,25.68573009,85.18441607
4G,25.56619993,85.09596361
5G,25.58957387,84.96495076
LTE,25.63217409,85.00590045
5G,25.5923325,85.1737285
5G,25.67920442,85.16710407
LTE,25.59834834,85.19282719
LTE,25.52628056,85.12060537
5G,25.71129864,85.16558486
3G,25.69500638,85.14763964
3G,25.62459884,85.06014583
LTE,25.44622084,85.06169012
LTE,25.4276835,85.07600793
3G,25.4736701,85.02037854
5G,25.76395781,85.10259408
3G,25.61756487,85.18738491
4G,25.51601375,85.0069266
LTE,25.52774478,85.22551646
5G,25.52380325,85.29099861
5G,25.51936304,85.25203684
5G,25.55531358,85.09708282
LTE,25.67624171,85.06646405
3G,25.72620118,85.06467501
5G,25.50449247,85.11952017
3G,25.70800333,85.12598104
LTE,25.56303851,85.17353217
3G,25.6654994,85.13247127
3G,25.55082041,85.14560302
5G,25.61038098,85.04255453
5G,25.55433193,85.07153832
5G,25.69226968,85.27911826
LTE,25.60729633,84.98272331
4G,25.59976958,85.15132846
4G,25.55716851,85.10773427
LTE,25.72296326,85.21418004
LTE,25.55717025,84.99164076
5G,25.73657389,85.19975344
4G,25.5900059,84.96784928
3G,25.66066447,85.28955421
LTE,25.63374899,85.21958863
5G,25.49609051,85.25782869
LTE,25.45210217,85.18000656
3G,25.4486498,85.23844129
5G,25.68733727,84.99198343
LTE,25.63347267,85.26123131
5G,25.68741771,85.09316603
LTE,25.60487721,85.26305745
5G,25.49108468,85.14253878
LTE,25.48568148,85.2622214
LTE,25.51959484,85.02309347
5G,25.70647217,85.11348112
5G,25.73377237,85.04515232
3G,25.56179084,85.08635938
3G,25.53153304,85.02340475
LTE,25.52023278,85.05167507
3G,25.54099024,85.0470812
4G,25.43880237,85.11838258
3G,25.54292697,84.97637806
3G,25.67540926,85.20223013
4G,25.66856856,85.18000223
4G,25.50461142,85.05396071
5G,25.64592067,85.23981551
LTE,25.45328715,85.09754375
5G,25.5428296,85.22100977
4G,25.5394963,85.09469835
5G,25.72401096,85.22069069
4G,25.44489506,85.22255524
3G,25.63281491,84.98230165
5G,25.65037518,85.03274959
LTE,25.73736305,85.18027252
4G,25.45561659,85.22992375
LTE,25.57288346,85.03287911
5G,25.65320303,85.26964157
5G,25.57842135,85.07423497
5G,25.73243487,85.20929068
LTE,25.45833059,85.22448054
3G,25.68489222,85.11205611
3G,25.60755161,85.04063133
5G,25.59244319,85.30083007
3G,25.46590531,85.2401788
3G,25.4916067,85.02532333
3G,25.45053297,85.05139369
LTE,25.44496636,85.20179339
LTE,25.66954588,85.16626781
4G,25.53722964,85.12405649
3G,25.57044832,85.10307739
3G,25.7558913,85.18078291
4G,25.46282559,85.22691997
LTE,25.53734666,85.28582206
4G,25.54758236,85.18192709
5G,25.68386962,85.08456079
5G,25.65411353,85.16892107
3G,25.64723046,85.04337416
LTE,25.7331063,85.08071319
4G,25.49173656,85.1257522
LTE,25.57319873,85.27088642
