Network Type,Latitude,Longitude
4G,25.54789814,84.98276262
4G,25.43077957,85.14089996
4G,25.56383939,85.10544962
4G,25.48673796,85.11894567
LTE,25.50427218,85.02301721
4G,25.53570887,84.99076602
3G,25.63371216,85.04796758
4G,25.67424774,85.16980271
LTE,25.4852103,85.2280977
LTE,25.46193028,85.16173449
3G,25.6480049,85.00866665
5G,25.62242298,85.00783416
4G,25.49204761,85.15377332
LTE,25.44890098,85.06669723
5G,25.70120152,85.08996521
4G,25.61072991,85.2530122
4G,25.51566072,85.20870912
3G,25.63193593,85.15716335
3G,25.62581279,84.96565291
3G,25.60964392,85.2476252
3G,25.64424422,85.19318202
LTE,25.4864661,85.02015682
5G,25.66568568,84.99343713
LTE,25.42645001,85.17613399
5G,25.72036338,85.11359573
3G,25.66485325,85.29214454
3G,25.59934506,85.12554522
5G,25.4624424,85.22815975
3G,25.54299535,85.20050989
4G,25.61710339,85.04823805
4G,25.57667012,85.08469914
4G,25.45153705,85.03801597
LTE,25.75864739,85.16094123
4G,25.41970354,85.17269377
4G,25.63409167,85.2592293
3G,25.57343428,85.11053946
3G,25.52868185,85.00373761
4G,25.65386189,85.23312424
4G,25.61435699,84.97652869
5G,25.41868772,85.10282644
4G,25.61876519,85.05651273
4G,25.73218893,85.15057494
5G,25.55166608,85.25471797
LTE,25.72098797,85.12794981
LTE,25.70705875,85.11467412
3G,25.62361624,85.21505577
3G,25.59058187,85.12201602
5G,25.62802666,85.05453067
4G,25.69873238,85.09706797
4G,25.74368896,85.09294607
LTE,25.60680838,85.231759
5G,25.6390431,85.02409523
4G,25.50265367,85.08110437
3G,25.6907487,85.02136573
LTE,25.52843568,85.25534311
LTE,25.68008762,85.0471154
5G,25.46108094,85.2436925
4G,25.51593322,85.22281522
5G,25.69364698,85.27607626
3G,25.71792391,85.09154649
5G,25.64904002,85.2687477
3G,25.52134679,85.07902697
4G,25.46822428,85.2608078
5G,25.44240555,85.13087576
3G,25.46100707,85.19480037
5G,25.58495601,85.3100728
3G,25.58879489,85.17489789
3G,25.51057098,85.08880721
LTE,25.52607039,85.14885029
5G,25.76693706,85.10725609
4G,25.53017677,85.05741143
LTE,25.62333735,85.23750433
5G,25.68626252,85.08143436
3G,25.51898519,85.14649012
4G,25.44012327,85.16971932
5G,25.61919444,85.02298333
3G,25.50314564,85.13718536
3G,25.69607667,85.1143966
4G,25.61915823,85.20162989
4G,25.49529285,85.08428989
4G,25.6437294,85.19181505
3G,25.62269469,84.98224691
LTE,25.4820598,85.26452117
LTE,25.49702019,85.002242
5G,25.53674501,85.14872464
4G,25.51909162,85.15978337
4G,25.54533841,85.02511225
LTE,25.58726507,85.09049443
3G,25.55705777,85.15318451
LTE,25.4474227,85.04557747
LTE,25.50436853,84.99516782
3G,25.54744906,85.02533941
3G,25.68382154,85.18045943
3G,25.70620834,85.16535387
3G,25.60233257,85.01849866
3G,25.54889816,85.2299374
3G,25.64056268,84.96582221
LTE,25.55771033,85.29841105
5G,25.69159715,85.01767165
3G,25.52622883,85.20846487
LTE,25.53757783,85.1880358
LTE,25.72254267,85.07410241
5G,25.52751346,85.23381398
4G,25.70810269,85.26535831
4G,25.66100919,85.19919006
5G,25.64019963,85.04497529
4G,25.63028034,85.3051424
3G,25.73470108,85.2154805
4G,25.66649444,85.29037655
3G,25.4910428,85.0464337
5G,25.46837924,85.07198598
LTE,25.69171713,85.1413322
4G,25.51333889,85.16974349
LTE,25.56695993,85.1454142
4G,25.61620277,85.16122375
LTE,25.65831443,85.19066474
5G,25.48588336,85.02195316
3G,25.48142632,85.05500396
LTE,25.58833796,85.03410149
4G,25.59217935,85.30215522
LTE,25.6270306,85.0448304
5G,25.50367402,85.05337554
5G,25.6583971,85.0212864
5G,25.47109833,85.0460429
5G,25.60810216,85.0123116
4G,25.66478209,85.15718741
4G,25.63771323,85.07045568
3G,25.69310025,85.04225853
LTE,25.52310487,85.00789391
3G,25.64833076,85.19811228
3G,25.60867661,84.96367192
4G,25.6956952,85.04636154
LTE,25.46843386,85.13957194
3G,25.51188445,85.11151052
5G,25.65818217,85.26610497
4G,25.66132839,85.11154585
4G,25.61535363,85.20658633
LTE,25.7175068,85.1841813
4G,25.60436813,85.15582086
4G,25.49628319,84.99603006
4G,25.68305164,85.27296192
3G,25.67282503,85.07388514
3G,25.64352652,85.20417601
LTE,25.56943031,85.23728258
4G,25.47457892,85.0407418
5G,25.47081978,85.22008204
5G,25.52235607,85.02594321
5G,25.745104,85.16412655
3G,25.52751083,85.12443818
5G,25.66146825,85.24755549
3G,25.66245959,85.11870138
5G,25.69548517,85.0488045
3G,25.4757156,85.17397629
LTE,25.41623183,85.14433181
3G,25.66143591,85.25659958
4G,25.71742242,85.03020344
4G,25.52748486,85.28228742
4G,25.67470247,85.07417775
5G,25.73193205,85.23967501
5G,25.56372307,85.27347
4G,25.57261886,85.22676354
3G,25.58844257,85.20565021
5G,25.54614399,85.22789588
LTE,25.63848928,85.16318845
LTE,25.53259312,85.0836695
3G,25.64589262,85.23423799
5G,25.49519148,85.2549014
3G,25.65592877,85.1818094
5G,25.54396642,85.04032269
4G,25.72027343,85.04493867
4G,25.4591573,85.24286059
5G,25.63757257,85.11956257
4G,25.49298666,85.05827724
4G,25.72916137,85.20879116
LTE,25.64710052,85.26192341
4G,25.69088085,85.0159269
4G,25.7052051,85.27572449
3G,25.5164676,85.16485895
5G,25.45824229,85.07016393
3G,25.67607522,85.24837044
LTE,25.52376952,85.02931941
3G,25.5080565,85.03698709
5G,25.53560214,85.01086774
3G,25.50236017,85.25094669
LTE,25.6522534,85.07569408
5G,25.51142611,85.15616943
5G,25.640652,85.05404108
5G,25.61309737,85.0314705
5G,25.47800465,85.24488532
3G,25.62679191,85.26940226
3G,25.52823227,85.28472632
5G,25.53405974,85.08771832
3G,25.64042949,85.06562006
5G,25.51272933,85.12776088
LTE,25.58512464,85.02861394
LTE,25.7119583,85.04990257
LTE,25.72405949,85.23253795
LTE,25.4744305,85.09304102
LTE,25.48200839,85.11291992
4G,25.68839691,85.06403907
LTE,25.6400826,85.30243107
LTE,25.5302637,85.29824719
3G,25.44884578,85.10454721
3G,25.62703708,85.25290298
5G,25.43762773,85.1618691
3G,25.52514263,85.01294582
4G,25.53407743,85.01254642
4G,25.56286554,85.30932079
4G,25.70784283,85.05393397
3G,25.62292485,85.16877936
4G,25.70087297,85.03697907
3G,25.52694402,85.14983229
3G,25.60103255,85.29995572
3G,25.5076547,85.06729486
5G,25.55035068,85.16420104
4G,25.59063513,85.23825661
4G,25.57718959,85.08181588
5G,25.56218883,85.00674649
LTE,25.5766799,85.03155616
4G,25.55195226,84.97741774
3G,25.50227106,85.0438318
3G,25.58808899,85.00390185
LTE,25.50138726,85.13837682
4G,25.59308196,85.0046959
3G,25.61562682,84.991801
5G,25.67395177,85.29672691
4G,25.70725791,85.26358923
5G,25.71471491,85.06593562
4G,25.68992039,85.20129389
5G,25.70559265,85.13403799
LTE,25.50827897,85.17140725
5G,25.61419185,85.22616678
3G,25.53480151,85.17007549
LTE,25.5363057,85.19890831
5G,25.68385744,85.23358431
LTE,25.73457594,85.24577306
4G,25.51990687,85.11998169
LTE,25.49220073,85.10495761
4G,25.51407335,85.0936493
3G,25.7136771,85.15355339
LTE,25.58725509,85.29578202
4G,25.62974432,85.03255376
LTE,25.69271253,85.0872428
4G,25.57231946,84.9898954
4G,25.51324617,85.19002017
3G,25.59459434,85.07095868
LTE,25.6166073,85.29455926
5G,25.63309144,85.19201859
4G,25.52401575,85.15843433
4G,25.52009413,85.14257598
5G,25.65782366,85.15729914
3G,25.41979867,85.13779977
LTE,25.62091005,85.16576085
5G,25.58360173,85.20766921
5G,25.54913713,84.96720964
LTE,25.58831717,85.04745711
4G,25.47935818,85.12297214
4G,25.697727,85.05849241
5G,25.59565316,85.3065128
3G,25.6868774,85.24980584
LTE,25.45001705,85.0369713
LTE,25.52939146,85.1828485
LTE,25.53557349,85.18548875
LTE,25.55190779,84.96414466
4G,25.67469855,85.0540331
3G,25.63865557,85.10841065
3G,25.56596442,84.98229886
3G,25.66996346,85.20564066
4G,25.56987456,85.04391643
4G,25.50525638,85.2170867
LTE,25.51829368,85.03370275
LTE,25.64016604,84.98684852
LTE,25.53507446,85.18087229
4G,25.59767858,85.15846902
3G,25.69760539,85.00511756
3G,25.66483051,84.98489946
5G,25.71337687,85.21660327
LTE,25.69431526,85.25409973
5G,25.58743447,85.27386365
4G,25.66572513,85.03402487
LTE,25.58898355,85.11494427
5G,25.5129134,85.20974999
5G,25.46513086,85.18072128
4G,25.61083945,85.02627177
4G,25.47126719,85.08258162
LTE,25.51890922,85.02741249
3G,25.75141452,85.21332475
LTE,25.71167466,85.23720866
LTE,25.45063844,85.07090566
LTE,25.48465088,85.15258956
5G,25.49480763,85.28559937
4G,25.68416587,85.29018195
LTE,25.57882515,85.06003488
3G,25.43200948,85.11423942
LTE,25.57367649,85.22009933
3G,25.52179622,85.19504012
4G,25.51119404,85.16868404
3G,25.46390711,85.02787785
3G,25.75669629,85.09237197
LTE,25.75154562,85.2134298
LTE,25.63799162,85.23768305
3G,25.58721488,85.14714111
LTE,25.65591215,85.24292799
5G,25.72759108,85.16465021
5G,25.60639332,85.05497788
3G,25.55728453,85.21057351
3G,25.61130905,85.08313181
3G,25.56507042,84.98485471
3G,25.55895364,84.97328144
3G,25.75666498,85.09351336
3G,25.56956726,84.99932011
3G,25.43335155,85.15381161
5G,25.66790417,85.12905671
LTE,25.6385416,85.12604429
5G,25.53524093,85.25054237
3G,25.53960435,85.29971948
LTE,25.59799967,85.2682347
5G,25.7495654,85.17655436
5G,25.67987108,85.00931591
3G,25.46534117,85.25351944
5G,25.51619549,85.1005262
4G,25.68909408,85.08862757
4G,25.66681185,85.2913269
4G,25.47024565,85.21910914
LTE,25.67536789,85.17982118
3G,25.45043057,85.22883685
3G,25.65342415,85.16508091
4G,25.54752541,85.22491389
5G,25.67944856,85.00556493
3G,25.60466185,85.19199857
LTE,25.5885321,84.96219187
5G,25.57149673,85.17350192
3G,25.6257658,85.31417023
3G,25.47804491,85.27452995
LTE,25.56403029,85.17670743
LTE,25.6104198,85.05448846
5G,25.66382442,85.22673359
3G,25.71118942,85.16191613
LTE,25.63211493,85.06451113
5G,25.59978266,85.1961857
5G,25.57533599,84.99518268
3G,25.48772511,85.17692352
4G,25.50797017,85.18066025
5G,25.70067157,85.11262685
LTE,25.75237481,85.18789375
5G,25.69575543,85.05677784
4G,25.61500288,85.23747156
5G,25.65180458,85.05818218
5G,25.62038662,85.01712892
LTE,25.57743517,85.1491561
4G,25.6455926,85.0677744
5G,25.52341811,85.30112556
4G,25.62184173,85.17820947
LTE,25.54163435,85.08939246
5G,25.63878196,85.19330344
5G,25.5980446,85.1363416
LTE,25.74171878,85.13963266
5G,25.74872827,85.06065628
5G,25.60174139,85.04435426
5G,25.684904,85.08949732
3G,25.60320677,85.07364467
5G,25.53468134,85.29352425
LTE,25.71255096,85.0230928
3G,25.68121716,85.232511
LTE,25.5534197,85.1577217
4G,25.75036477,85.09675304
LTE,25.69817539,85.01325917
3G,25.46400843,85.04044696
5G,25.51483436,85.25499438
5G,25.49042193,85.27462522
4G,25.68709406,85.22501224
4G,25.58842077,85.21378725
4G,25.61935702,85.31114989
3G,25.69363122,85.22587321
3G,25.48478982,85.21541666
LTE,25.42147023,85.13175769
4G,25.5407422,85.09060238
LTE,25.55653435,85.20009766
LTE,25.688337,85.16378603
LTE,25.50259091,85.19044604
3G,25.50738809,85.11389342
3G,25.5813516,85.10243321
LTE,25.73700352,85.13688767
5G,25.73207016,85.09988461
3G,25.55629774,85.28858331
LTE,25.56040946,84.97474524
LTE,25.58389203,85.22983626
LTE,25.49404791,85.08224638
3G,25.5385332,85.21254806
LTE,25.47326313,85.25059954
3G,25.61591649,85.26284142
4G,25.60136494,85.12451426
4G,25.61127017,85.16452496
LTE,25.65702934,85.28710306
5G,25.72083806,85.22082276
4G,25.49341886,85.16373326
4G,25.53822168,85.06095123
5G,25.62387981,85.01659916
4G,25.58757493,85.26757203
3G,25.51437954,85.23637743
4G,25.53002785,85.14485401
5G,25.44076674,85.1839057
LTE,25.45309618,85.06562299
4G,25.46514726,85.07394759
3G,25.72209308,85.21507434
4G,25.49245366,85.17097404
3G,25.75877337,85.08630643
3G,25.73676614,85.14475542
5G,25.45072882,85.06659312
LTE,25.49327478,85.23778403
4G,25.73544229,85.15921354
3G,25.64805889,85.2700156
3G,25.61638568,85.03724984
4G,25.73317688,85.23731416
LTE,25.71997222,85.21776716
3G,25.46233997,85.1228479
LTE,25.63621177,85.06439086
5G,25.52416358,85.06101001
LTE,25.58248178,85.07248766
4G,25.51490598,85.27543059
3G,25.66913197,85.06407127
4G,25.66544056,85.13240465
4G,25.57690205,85.00094249
3G,25.49704032,85.02604268
LTE,25.54260186,85.16585436
LTE,25.59705448,84.96038004
4G,25.55960199,85.30436195
4G,25.58767355,85.18045806
3G,25.44630261,85.16101216
LTE,25.64929865,85.25773737
4G,25.50277218,85.17593907
5G,25.51824424,85.24716292
3G,25.53740455,84.96848141
3G,25.74282916,85.12352457
3G,25.63190453,85.28056778
4G,25.63577349,84.9908382
5G,25.66978403,85.04300324
LTE,25.56582711,85.05202642
3G,25.71401738,85.06560976
3G,25.5797939,85.01005254
5G,25.5431703,85.1272371
4G,25.70786889,85.0970714
LTE,25.48564492,85.25133159
3G,25.53636945,85.26554311
3G,25.57761314,84.98569366
4G,25.6574823,84.99466518
3G,25.48956886,84.99773889
4G,25.60316948,85.28668878
LTE,25.59443836,85.26626609
LTE,25.67317545,85.28343679
3G,25.62555128,85.01032644
3G,25.48461265,85.15948343
LTE,25.45518975,85.21664299
LTE,25.69419296,85.0988013
4G,25.53852418,85.15836302
3G,25.48380307,85.07739742
5G,25.56394713,85.20915217
5G,25.47183136,85.02491419
4G,25.51315893,85.26634473
5G,25.50432692,85.163438
5G,25.50184494,85.19498414
LTE,25.6991227,85.07764193
4G,25.53856684,85.28977357
LTE,25.65371616,85.20025452
5G,25.58677173,85.23782086
3G,25.63558322,85.27069316
LTE,25.53357586,85.05081671
4G,25.50953623,85.08713286
3G,25.51783622,85.00492416
4G,25.57203625,85.16318704
5G,25.63251026,85.10391448
3G,25.43682297,85.12151597
3G,25.60393672,85.21816542
4G,25.56085138,85.12754837
LTE,25.53192691,85.22186129
5G,25.53094606,85.04820668
4G,25.60216402,85.15643126
5G,25.46888429,85.23343472
LTE,25.5502752,85.28197765
3G,25.44380599,85.20361941
5G,25.64555355,85.20497183
3G,25.55102979,85.04109118
LTE,25.7100727,85.20326682
3G,25.48299427,85.24574616
5G,25.42423423,85.08536326
LTE,25.57306139,85.03911183
3G,25.63389696,85.30309982
3G,25.60729347,85.10111762
3G,25.66366852,84.98332885
LTE,25.63068105,85.25682157
3G,25.53552148,85.18980673
4G,25.43119856,85.10050975
5G,25.53647485,85.03729947
4G,25.64574203,85.10762321
3G,25.71789483,85.2492509
LTE,25.61250665,85.0074944
LTE,25.53381105,85.17028384
3G,25.62745362,85.21769706
LTE,25.5706238,85.12692484
3G,25.45550712,85.10270713
5G,25.72783479,85.1163762
3G,25.68930245,85.24170993
LTE,25.57492748,85.25227703
3G,25.55339304,84.98796418
4G,25.7618327,85.09157123
3G,25.48388299,85.2105256
3G,25.71123242,85.1877345
4G,25.76194293,85.08849506
5G,25.50066124,85.24967539
3G,25.52644464,85.20384594
3G,25.65202022,85.10682843
3G,25.74870449,85.06998909
LTE,25.68849778,85.15215995
5G,25.71098975,85.17468165
4G,25.4242516,85.11703773
LTE,25.49869385,85.08551516
5G,25.71095379,85.06022404
5G,25.57386874,84.96127977
4G,25.53943257,84.97686867
5G,25.68326205,85.17274354
LTE,25.70485218,85.10816421
4G,25.56839239,84.97745111
3G,25.73023228,85.06245446
LTE,25.71805325,85.03395167
LTE,25.66549662,85.08311215
LTE,25.51465981,85.11302596
4G,25.48557134,85.05926811
3G,25.54019596,85.25908085
4G,25.55352495,85.14997532
4G,25.60260303,85.04561186
3G,25.66969974,85.27958696
LTE,25.42122258,85.18364316
LTE,25.51910172,85.19292568
5G,25.56225867,85.12200117
4G,25.57563548,85.26150537
3G,25.49588559,85.13643727
3G,25.42062981,85.13115263
LTE,25.63905587,85.24779349
3G,25.76498613,85.16348672
4G,25.68468367,85.22936206
3G,25.69018359,85.25486823
4G,25.68116606,85.20863303
3G,25.47514294,85.10270296
3G,25.6210856,85.02913171
5G,25.65973709,85.04988781
3G,25.61981489,85.02772918
LTE,25.57454603,85.12519077
LTE,25.60026209,85.19332547
LTE,25.56366609,85.14842142
4G,25.50093258,85.26975947
LTE,25.60682443,85.16167983
LTE,25.60635994,85.13763313
4G,25.65591455,85.12319457
3G,25.62378093,85.17656982
LTE,25.53406736,85.18035086
4G,25.72891739,85.21992572
LTE,25.52455898,84.98181619
3G,25.61724681,84.99938547
3G,25.4394138,85.13311727
LTE,25.64320553,85.22341394
4G,25.6642768,85.14572815
4G,25.70561274,85.12720094
LTE,25.4516095,85.11658442
4G,25.54669643,85.10594979
5G,25.49666149,85.1576462
LTE,25.49903794,85.08300157
LTE,25.63158828,85.24202475
LTE,25.67164545,85.27284604
4G,25.52974156,85.0837996
3G,25.53309823,85.29056684
LTE,25.53953354,85.15373504
5G,25.70705674,85.24079923
4G,25.63424429,85.27343914
LTE,25.5327302,85.00013324
3G,25.52668954,85.17868591
3G,25.52271266,85.06850417
4G,25.7223847,85.12627384
3G,25.69994128,85.20391167
5G,25.59397721,85.0437561
5G,25.73531659,85.11414873
LTE,25.5679517,85.04306726
3G,25.69035174,85.01700975
5G,25.5903538,85.02848151
3G,25.60439118,85.17638558
LTE,25.4886256,85.17383173
5G,25.68999175,85.22065827
3G,25.68192403,85.06199458
LTE,25.66006086,85.18278369
4G,25.71000337,85.02337442
LTE,25.68679509,85.29006926
3G,25.47885581,85.06278121
4G,25.57250878,85.29045035
5G,25.58962516,84.9767143
4G,25.53305133,85.19068065
3G,25.67268859,85.17309773
3G,25.42874431,85.17698048
4G,25.55718846,85.21762364
3G,25.54904953,85.14088211
3G,25.58043722,85.28308728
3G,25.58631437,85.20170349
LTE,25.71900276,85.07987776
5G,25.58154772,85.2031308
4G,25.64403065,85.00202737
3G,25.69092788,85.1596939
3G,25.67822706,85.00664549
LTE,25.61843963,84.99171525
4G,25.71182947,85.12431393
3G,25.63484938,85.06912857
5G,25.57290189,84.98643624
3G,25.62104601,84.996764
LTE,25.63052173,85.10138928
5G,25.55803774,85.26729878
4G,25.59634567,85.03056601
LTE,25.69558851,85.2067325
LTE,25.69315236,85.22468035
3G,25.54523661,85.27007577
LTE,25.45190969,85.22349066
LTE,25.72893512,85.19806739
4G,25.68836542,85.28771986
5G,25.6319211,85.01224886
4G,25.61397195,85.23782397
LTE,25.5642492,85.11285143
LTE,25.47756458,85.00419824
5G,25.68056582,85.14783047
5G,25.55463997,84.98610961
LTE,25.51505135,84.98292298
3G,25.63653532,85.28451483
3G,25.47954139,85.22228487
3G,25.68558496,85.0206903
5G,25.50212874,85.2528479
3G,25.74510836,85.09629145
4G,25.55773717,85.18582599
4G,25.69042579,84.99362622
3G,25.65280883,85.08282443
3G,25.69276676,85.11602986
LTE,25.68854426,85.03112654
4G,25.49819374,85.04786023
3G,25.70458657,85.19527353
4G,25.46635358,85.17295937
4G,25.47402874,85.16531128
3G,25.48814302,84.99452101
4G,25.56721208,85.13020792
5G,25.45216509,85.11715278
3G,25.56879487,84.97877207
LTE,25.63716766,84.97917629
4G,25.70399942,85.20814534
4G,25.61866877,85.0084946
5G,25.64343344,85.29192832
3G,25.61665882,85.09575342
LTE,25.61765502,85.1635933
LTE,25.54319746,85.0685895
LTE,25.5171238,85.13494286
5G,25.66563554,85.00668926
4G,25.50304761,85.01960578
4G,25.73610826,85.15949698
5G,25.57741047,85.17528545
3G,25.5846346,85.16399364
3G,25.54871788,85.11284613
4G,25.59690703,85.27436008
4G,25.69857132,85.0111731
5G,25.60204058,85.21719624
4G,25.48113636,85.20840663
5G,25.50662149,85.22243683
LTE,25.59959998,85.17069751
4G,25.66839143,85.04734237
3G,25.47330158,85.13760839
5G,25.49954252,85.15542201
3G,25.54840776,85.08405745
4G,25.46817829,85.04473211
LTE,25.56880807,85.07437398
5G,25.76882658,85.15189994
LTE,25.50997389,85.25958574
3G,25.49648918,85.09133976
5G,25.65508612,85.1977545
5G,25.52211116,85.18086894
3G,25.71505098,85.02124278
5G,25.60348763,85.13334973
4G,25.53582747,85.01716275
5G,25.69549222,85.16221403
5G,25.53763996,85.24596891
3G,25.61776208,85.25077434
3G,25.59866451,85.20647291
4G,25.48171601,85.17814412
5G,25.68346953,84.99761842
4G,25.4736903,85.12874826
LTE,25.53277205,85.20806392
5G,25.69807267,85.03456528
3G,25.69134109,85.04658725
LTE,25.70745038,85.23992989
3G,25.52993013,85.08248078
3G,25.68340349,85.09896206
3G,25.63640902,85.25346124
3G,25.58835767,85.12865633
5G,25.6173412,85.21761421
4G,25.49440079,85.07088588
LTE,25.42913033,85.1957713
4G,25.74201174,85.16242316
LTE,25.63325836,85.1352779
3G,25.63291612,85.29096698
LTE,25.63431712,85.24305385
3G,25.64801729,85.10197084
4G,25.74186612,85.09445233
5G,25.68318677,85.19565077
4G,25.54028062,85.07169908
4G,25.51103898,85.08281543
LTE,25.68256303,85.1183025
3G,25.47670106,85.20495772
LTE,25.73529997,85.17122707
LTE,25.48658002,85.03182054
5G,25.66262273,85.19206444
4G,25.52575671,85.19794036
3G,25.51230482,85.24796258
3G,25.64648866,85.05177524
4G,25.5916482,85.24264252
5G,25.48131545,85.09131694
4G,25.65955271,84.99391268
5G,25.67653163,85.02298941
LTE,25.57208892,85.30267846
LTE,25.63420964,85.08789619
3G,25.54566872,84.97935736
3G,25.56743572,85.18074088
3G,25.5398901,85.22771438
5G,25.62701868,85.1563797
4G,25.61220618,85.15563598
5G,25.42570532,85.15431404
LTE,25.51228835,85.10701376
3G,25.63232773,85.28585998
3G,25.44229771,85.12585731
4G,25.59957207,85.2963564
3G,25.76130135,85.13622461
4G,25.46363462,85.22248312
3G,25.5344392,84.99893146
5G,25.58148114,85.2748501
LTE,25.46588524,85.21636827
LTE,25.66788473,85.28372448
3G,25.56511846,85.14217394
5G,25.6033812,85.00841836
5G,25.69289464,85.18818379
3G,25.43323695,85.16361438
3G,25.61002724,85.05466724
5G,25.51547765,85.07925519
4G,25.55897503,85.14458438
5G,25.45065856,85.21914216
5G,25.71818843,85.1215951
4G,25.6084978,85.20320514
5G,25.7487748,85.1772075
4G,25.67171133,85.20673809
3G,25.64282854,85.13994219
5G,25.70356351,85.26071788
5G,25.5280463,85.3017838
5G,25.5093399,85.27399088
5G,25.49268177,85.23004424
5G,25.67415937,84.99770526
5G,25.62595639,85.14354699
3G,25.75349045,85.06601617
4G,25.60215043,85.0913548
5G,25.72913856,85.2176839
3G,25.75869521,85.17462012
LTE,25.75927388,85.06692124
LTE,25.64421763,85.04272403
4G,25.61906235,85.18940806
4G,25.46651396,85.14806524
LTE,25.53728409,85.21466966
5G,25.53045099,85.13828397
LTE,25.57948424,85.29144413
5G,25.64573598,85.03447787
5G,25.48144222,85.09415624
3G,25.59559223,85.20417095
LTE,25.6266114,85.23072515
LTE,25.58495576,85.08200372
5G,25.63025384,85.21252836
LTE,25.60421955,85.27926101
5G,25.63551603,84.99692481
LTE,25.61027158,85.28897153
4G,25.67635056,85.16703314
5G,25.74430765,85.22002485
4G,25.74909795,85.05168909
4G,25.44786523,85.03623805
4G,25.58931357,85.22594131
5G,25.44902791,85.04249739
LTE,25.70272326,85.13533272
4G,25.73326446,85.15778142
5G,25.64277148,85.11591377
3G,25.52617766,85.25265061
4G,25.72042549,85.10375255
LTE,25.46076777,85.06735072
5G,25.55425546,85.08554227
4G,25.63738469,85.11432864
5G,25.49517346,85.11957671
LTE,25.71924471,85.18199626
3G,25.49270824,85.15528489
5G,25.75076547,85.07516057
5G,25.51959703,84.98633642
3G,25.450108,85.15276401
LTE,25.46582502,85.13341786
LTE,25.74398781,85.14592449
4G,25.5499675,85.27926761
4G,25.46196432,85.20901723
5G,25.65999938,85.04357354
4G,25.62994747,85.0115813
5G,25.69707142,85.0724876
5G,25.68580044,85.28992425
LTE,25.61796595,85.0017754
LTE,25.55483967,85.02011402
3G,25.60670611,84.99191827
LTE,25.58484655,85.20177538
LTE,25.51544675,85.24873863
3G,25.47636621,85.21529714
LTE,25.65242176,85.30374965
LTE,25.57069978,85.25365742
4G,25.4195111,85.15421124
4G,25.46617938,85.10068664
4G,25.52025475,85.20683594
4G,25.68292022,85.12299878
3G,25.46765768,85.05455456
LTE,25.45558977,85.15076862
LTE,25.72946485,85.24544037
3G,25.72100629,85.05110342
5G,25.69719974,85.14469369
LTE,25.62412858,85.23257924
3G,25.58678961,85.10669535
3G,25.52852812,85.26762187
5G,25.47823854,85.21347484
LTE,25.59284672,85.22557218
5G,25.54485616,85.25278705
5G,25.59145321,85.00045996
5G,25.5732289,85.14340528
5G,25.43232798,85.21315816
5G,25.59280639,85.07737255
3G,25.73030136,85.21781064
4G,25.68721719,85.01243971
4G,25.57207733,85.26656087
4G,25.57217006,85.16327107
5G,25.67835796,85.21614703
LTE,25.63121821,85.15482353
4G,25.45393053,85.20730414
5G,25.65186297,85.16917419
5G,25.47967739,85.0187855
LTE,25.49639918,85.27202827
4G,25.58900297,85.21743061
5G,25.52410094,85.00105688
4G,25.63297451,85.29680861
4G,25.45220089,85.02907884
4G,25.5026152,85.09835469
LTE,25.7176777,85.24822559
LTE,25.63039978,85.29281014
LTE,25.60467996,85.30443591
4G,25.47608278,85.03245601
4G,25.58361378,85.06072208
LTE,25.60325113,85.25877861
LTE,25.48422689,85.00178249
3G,25.72467831,85.11696962
4G,25.46063061,85.19577788
3G,25.65750112,85.04704783
4G,25.56155475,85.04650598
4G,25.49673899,85.28331455
5G,25.43716944,85.11470915
3G,25.44628524,85.1145353
LTE,25.63475187,84.97930454
LTE,25.46332595,85.23451935
4G,25.74394683,85.06088555
5G,25.55451018,84.98533167
LTE,25.61197774,85.00083939
5G,25.63677013,84.97683476
4G,25.66936874,85.07756862
LTE,25.54416466,85.01001403
3G,25.50929406,84.98836908
LTE,25.51860181,85.18979687
5G,25.5840988,85.27791248
4G,25.45325161,85.08193233
4G,25.58939822,84.97924586
5G,25.61534771,85.1891865
LTE,25.55728687,84.97472399
3G,25.59378762,85.16025713
3G,25.56333536,85.20820986
5G,25.65931596,85.11102865
3G,25.55290228,85.0718539
3G,25.56515911,85.29779044
4G,25.46907108,85.19895299
3G,25.51090318,85.18904827
3G,25.60603978,85.15831591
LTE,25.51679181,85.16026418
LTE,25.68113057,85.23934062
5G,25.70472584,85.12228125
3G,25.634503,85.17015226
3G,25.71466733,85.17608666
4G,25.59623138,85.21215049
5G,25.74195027,85.14058514
5G,25.67352619,85.09790088
4G,25.66563175,84.99094389
5G,25.68295103,85.2412922
5G,25.58764048,85.00189885
4G,25.71215028,85.06108152
5G,25.57883328,85.15219931
4G,25.51897565,85.17365342
3G,25.72855977,85.10279321
4G,25.5910105,85.21697377
5G,25.51173292,85.27697418
LTE,25.59195286,85.17401742
3G,25.57110758,84.98073681
LTE,25.45171787,85.08793202
LTE,25.57783988,85.16999579
3G,25.4198707,85.10913819
4G,25.728836,85.10071819
3G,25.67241843,85.28120108
LTE,25.48848868,85.12907488
5G,25.72756986,85.08344608
5G,25.53884774,85.26776148
3G,25.70680994,85.18659667
4G,25.75822722,85.19571166
3G,25.50542988,85.22204838
4G,25.62244344,85.00165002
3G,25.50154387,85.11275055
4G,25.6581133,85.03779175
LTE,25.46709843,85.03204648
3G,25.59260716,85.05170813
LTE,25.42397159,85.09549183
4G,25.55358357,85.21692615
